8.413615546253278010e-02,1.884761217056986349e-01,9.427084218117420811e-02,9.228028293960234552e-02
-3.195167304936153210e-03,6.769267292063735342e-02,-1.620325253092877171e-01,-1.326904260027316762e-01
-9.574500249663463192e-02,-1.557418151409520508e-02,2.166921731055093392e-01,5.861674758205534692e-03
-2.452866228363374812e-01,-1.455642227902439190e-01,-5.310990021343202187e-03,-2.315309580635352138e-01
1.125832869396702629e-01,5.798299775871193495e-04,-1.370026202085758774e-02,6.716136699768326945e-02
